"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.30328,-8.4511e-06,0,0.0034699,9.0626e-09,86966,-2.2468,1,0.1956,0.1456,0.05001,0
0.30336,-8.4008e-06,0,0.0034697,9.0422e-09,86966,-2.246,1,0.1959,0.1459,0.05001,0
0.30343,-8.3504e-06,0,0.0034695,9.0218e-09,86966,-2.2452,1,0.1962,0.1462,0.05001,0
0.30351,-8.2035e-06,0,0.0034693,9.0019e-09,86966,-2.2445,1,0.1965,0.1465,0.05001,0
0.30358,-8.0255e-06,0,0.003469,8.9823e-09,86966,-2.2437,1,0.1968,0.1468,0.05001,0
0.30365,-7.8476e-06,0,0.0034687,8.9627e-09,86966,-2.243,1,0.1971,0.1471,0.05001,0
0.30372,-7.6697e-06,0,0.0034684,8.943e-09,86966,-2.2422,1,0.1974,0.1474,0.05001,0
0.30379,-7.4918e-06,0,0.0034681,8.9234e-09,86966,-2.2415,1,0.1977,0.1477,0.05001,0
0.30386,-7.3138e-06,0,0.0034678,8.9038e-09,86966,-2.2407,1,0.198,0.148,0.05001,0
0.30393,-7.1463e-06,0,0.0034675,8.8844e-09,86966,-2.24,1,0.1983,0.1483,0.05001,0
0.30399,-7.0071e-06,0,0.0034671,8.8655e-09,86966,-2.2392,1,0.1986,0.1486,0.05001,0
0.30405,-6.8678e-06,0,0.0034667,8.8466e-09,86966,-2.2385,1,0.1989,0.1489,0.05001,0
0.30412,-6.7285e-06,0,0.0034664,8.8277e-09,86966,-2.2378,1,0.1992,0.1492,0.05001,0
0.30418,-6.5892e-06,0,0.003466,8.8089e-09,86966,-2.2371,1,0.1995,0.1495,0.05001,0
0.30424,-6.4499e-06,0,0.0034656,8.79e-09,86966,-2.2363,1,0.1998,0.1498,0.05001,0
0.3043,-6.3106e-06,0,0.0034652,8.7711e-09,86966,-2.2356,1,0.2001,0.1501,0.05001,0
0.30436,-6.2097e-06,0,0.0034648,8.7528e-09,86966,-2.2349,1,0.2004,0.1504,0.05001,0
0.30442,-6.1225e-06,0,0.0034644,8.7346e-09,86966,-2.2342,1,0.2007,0.1507,0.05001,0
0.30447,-6.0353e-06,0,0.003464,8.7164e-09,86966,-2.2335,1,0.201,0.151,0.05001,0
0.30453,-5.9481e-06,0,0.0034635,8.6983e-09,86966,-2.2328,1,0.2013,0.1513,0.05001,0
0.30459,-5.8608e-06,0,0.0034631,8.6801e-09,86966,-2.2321,1,0.2016,0.1516,0.05001,0
0.30464,-5.7736e-06,0,0.0034626,8.662e-09,86966,-2.2314,1,0.2019,0.1519,0.05001,0
0.3047,-5.692e-06,0,0.0034622,8.6439e-09,86966,-2.2307,1,0.2022,0.1522,0.05001,0
0.30475,-5.6398e-06,0,0.0034617,8.6264e-09,86966,-2.2301,1,0.2025,0.1525,0.05001,0
0.3048,-5.5876e-06,0,0.0034612,8.6089e-09,86966,-2.2294,1,0.2028,0.1528,0.05001,0
0.30485,-5.5354e-06,0,0.0034607,8.5914e-09,86966,-2.2287,1,0.2031,0.1531,0.05001,0
0.3049,-5.4832e-06,0,0.0034602,8.574e-09,86966,-2.2281,1,0.2034,0.1534,0.05001,0
0.30495,-5.431e-06,0,0.0034597,8.5565e-09,86966,-2.2274,1,0.2037,0.1537,0.05001,0
0.305,-5.3788e-06,0,0.0034592,8.539e-09,86966,-2.2268,1,0.204,0.154,0.05001,0
0.30505,-5.3441e-06,0,0.0034587,8.5218e-09,86966,-2.2261,1,0.2043,0.1543,0.05001,0
0.30509,-5.3245e-06,0,0.0034581,8.505e-09,86966,-2.2255,1,0.2046,0.1546,0.05001,0
0.30514,-5.305e-06,0,0.0034576,8.4881e-09,86966,-2.2248,1,0.2049,0.1549,0.05001,0
0.30518,-5.2854e-06,0,0.003457,8.4713e-09,86966,-2.2242,1,0.2052,0.1552,0.05001,0
0.30522,-5.2659e-06,0,0.0034565,8.4544e-09,86966,-2.2236,1,0.2055,0.1555,0.05001,0
0.30527,-5.2463e-06,0,0.0034559,8.4376e-09,86966,-2.2229,1,0.2058,0.1558,0.05001,0
0.30531,-5.2267e-06,0,0.0034554,8.4207e-09,86966,-2.2223,1,0.2061,0.1561,0.05001,0
0.30536,-5.2192e-06,0,0.0034548,8.4044e-09,86966,-2.2217,1,0.2064,0.1564,0.05001,0
0.3054,-5.2135e-06,0,0.0034542,8.3882e-09,86966,-2.2211,1,0.2067,0.1567,0.05001,0
0.30543,-5.2078e-06,0,0.0034536,8.372e-09,86966,-2.2205,1,0.207,0.157,0.05001,0
0.30547,-5.2021e-06,0,0.003453,8.3557e-09,86966,-2.2198,1,0.2073,0.1573,0.05001,0
0.30551,-5.1964e-06,0,0.0034524,8.3395e-09,86966,-2.2192,1,0.2076,0.1576,0.05001,0
0.30555,-5.1907e-06,0,0.0034518,8.3233e-09,86966,-2.2186,1,0.2079,0.1579,0.05001,0
0.30559,-5.1824e-06,0,0.0034512,8.3071e-09,86966,-2.218,1,0.2082,0.1582,0.05001,0
0.30563,-5.1593e-06,0,0.0034505,8.2915e-09,86966,-2.2174,1,0.2085,0.1585,0.05001,0
0.30566,-5.1363e-06,0,0.0034499,8.2758e-09,86966,-2.2169,1,0.2088,0.1588,0.05001,0
0.3057,-5.1132e-06,0,0.0034492,8.2601e-09,86966,-2.2163,1,0.2091,0.1591,0.05001,0
0.30573,-5.0902e-06,0,0.0034486,8.2444e-09,86966,-2.2157,1,0.2094,0.1594,0.05001,0
0.30577,-5.0671e-06,0,0.0034479,8.2287e-09,86966,-2.2151,1,0.2097,0.1597,0.05001,0
0.3058,-5.0441e-06,0,0.0034473,8.213e-09,86966,-2.2145,1,0.21,0.16,0.05001,0
0.30584,-5.0099e-06,0,0.0034466,8.1975e-09,86966,-2.214,1,0.2103,0.1603,0.05001,0
0.30587,-4.958e-06,0,0.0034459,8.1823e-09,86966,-2.2134,1,0.2106,0.1606,0.05001,0
0.3059,-4.9061e-06,0,0.0034452,8.1671e-09,86966,-2.2129,1,0.2109,0.1609,0.05001,0
0.30593,-4.8542e-06,0,0.0034445,8.152e-09,86966,-2.2123,1,0.2112,0.1612,0.05001,0
0.30596,-4.8023e-06,0,0.0034438,8.1368e-09,86966,-2.2118,1,0.2115,0.1615,0.05001,0
0.30599,-4.7504e-06,0,0.0034431,8.1216e-09,86966,-2.2112,1,0.2118,0.1618,0.05001,0
0.30602,-4.6985e-06,0,0.0034424,8.1064e-09,86966,-2.2106,1,0.2121,0.1621,0.05001,0
0.30605,-4.6472e-06,0,0.0034417,8.0915e-09,86966,-2.2101,1,0.2124,0.1624,0.05001,0
0.30607,-4.5964e-06,0,0.003441,8.0767e-09,86966,-2.2096,1,0.2127,0.1627,0.05001,0
0.3061,-4.5456e-06,0,0.0034402,8.062e-09,86966,-2.209,1,0.213,0.163,0.05001,0
0.30612,-4.4948e-06,0,0.0034395,8.0473e-09,86966,-2.2085,1,0.2133,0.1633,0.05001,0
0.30615,-4.4439e-06,0,0.0034387,8.0326e-09,86966,-2.208,1,0.2136,0.1636,0.05001,0
0.30617,-4.3931e-06,0,0.003438,8.0179e-09,86966,-2.2075,1,0.2139,0.1639,0.05001,0
0.3062,-4.3423e-06,0,0.0034373,8.0032e-09,86966,-2.2069,1,0.2142,0.1642,0.05001,0
0.30622,-4.2497e-06,0,0.0034365,7.9888e-09,86966,-2.2064,1,0.2145,0.1645,0.05001,0
0.30624,-4.1405e-06,0,0.0034357,7.9745e-09,86966,-2.2059,1,0.2148,0.1648,0.05001,0
0.30626,-4.0314e-06,0,0.0034349,7.9603e-09,86966,-2.2054,1,0.2151,0.1651,0.05001,0
0.30629,-3.9222e-06,0,0.0034342,7.946e-09,86966,-2.2049,1,0.2154,0.1654,0.05001,0
0.30631,-3.8131e-06,0,0.0034334,7.9317e-09,86966,-2.2044,1,0.2157,0.1657,0.05001,0
0.30633,-3.7039e-06,0,0.0034326,7.9175e-09,86966,-2.2039,1,0.216,0.166,0.05001,0
0.30635,-3.5948e-06,0,0.0034318,7.9032e-09,86966,-2.2034,1,0.2163,0.1663,0.05001,0
0.30637,-3.4812e-06,0,0.003431,7.8893e-09,86966,-2.2029,1,0.2166,0.1666,0.05001,0
0.30638,-3.3667e-06,0,0.0034302,7.8756e-09,86966,-2.2025,1,0.2169,0.1669,0.05001,0
0.3064,-3.2522e-06,0,0.0034294,7.8618e-09,86966,-2.202,1,0.2172,0.1672,0.05001,0
0.30642,-3.1376e-06,0,0.0034285,7.848e-09,86966,-2.2015,1,0.2175,0.1675,0.05001,0
0.30643,-3.0231e-06,0,0.0034277,7.8342e-09,86966,-2.201,1,0.2178,0.1678,0.05001,0
0.30645,-2.9085e-06,0,0.0034269,7.8204e-09,86966,-2.2005,1,0.2181,0.1681,0.05001,0
0.30647,-2.794e-06,0,0.0034261,7.8066e-09,86966,-2.2001,1,0.2184,0.1684,0.05001,0
0.30648,-2.7306e-06,0,0.0034252,7.7932e-09,86966,-2.1996,1,0.2187,0.1687,0.05001,0
0.30649,-2.6758e-06,0,0.0034244,7.7798e-09,86966,-2.1992,1,0.219,0.169,0.05001,0
0.30651,-2.621e-06,0,0.0034235,7.7665e-09,86966,-2.1987,1,0.2193,0.1693,0.05001,0
0.30652,-2.5662e-06,0,0.0034227,7.7531e-09,86966,-2.1982,1,0.2196,0.1696,0.05001,0
0.30653,-2.5114e-06,0,0.0034218,7.7398e-09,86966,-2.1978,1,0.2199,0.1699,0.05001,0
0.30654,-2.4566e-06,0,0.003421,7.7264e-09,86966,-2.1973,1,0.2202,0.1702,0.05001,0
0.30656,-2.4018e-06,0,0.0034201,7.7131e-09,86966,-2.1969,1,0.2205,0.1705,0.05001,0
0.30657,-2.3635e-06,0,0.0034192,7.7001e-09,86966,-2.1965,1,0.2208,0.1708,0.05001,0
0.30658,-2.3281e-06,0,0.0034184,7.6873e-09,86966,-2.196,1,0.2211,0.1711,0.05001,0
0.30659,-2.2927e-06,0,0.0034175,7.6744e-09,86966,-2.1956,1,0.2214,0.1714,0.05001,0
0.3066,-2.2573e-06,0,0.0034166,7.6615e-09,86966,-2.1952,1,0.2217,0.1717,0.05001,0
0.30661,-2.2219e-06,0,0.0034157,7.6486e-09,86966,-2.1947,1,0.222,0.172,0.05001,0
0.30661,-2.1865e-06,0,0.0034149,7.6357e-09,86966,-2.1943,1,0.2223,0.1723,0.05001,0
0.30662,-2.1511e-06,0,0.003414,7.6229e-09,86966,-2.1939,1,0.2226,0.1726,0.05001,0
0.30663,-2.0738e-06,0,0.0034131,7.6103e-09,86966,-2.1935,1,0.2229,0.1729,0.05001,0
0.30664,-1.9861e-06,0,0.0034122,7.5979e-09,86966,-2.193,1,0.2232,0.1732,0.05001,0
0.30664,-1.8984e-06,0,0.0034113,7.5855e-09,86966,-2.1926,1,0.2235,0.1735,0.05001,0
0.30665,-1.8107e-06,0,0.0034104,7.573e-09,86966,-2.1922,1,0.2238,0.1738,0.05001,0
0.30666,-1.723e-06,0,0.0034095,7.5606e-09,86966,-2.1918,1,0.2241,0.1741,0.05001,0
0.30666,-1.6353e-06,0,0.0034086,7.5481e-09,86966,-2.1914,1,0.2244,0.1744,0.05001,0
0.30667,-1.5476e-06,0,0.0034077,7.5357e-09,86966,-2.191,1,0.2247,0.1747,0.05001,0
0.30667,-1.4925e-06,0,0.0034068,7.5236e-09,86966,-2.1906,1,0.225,0.175,0.05001,0
0.30668,-1.4514e-06,0,0.0034059,7.5115e-09,86966,-2.1902,1,0.2253,0.1753,0.05001,0
0.30668,-1.4104e-06,0,0.003405,7.4995e-09,86966,-2.1898,1,0.2256,0.1756,0.05001,0
0.30669,-1.3693e-06,0,0.0034041,7.4875e-09,86966,-2.1895,1,0.2259,0.1759,0.05001,0
0.30669,-1.3283e-06,0,0.0034031,7.4755e-09,86966,-2.1891,1,0.2262,0.1762,0.05001,0
0.3067,-1.2872e-06,0,0.0034022,7.4635e-09,86966,-2.1887,1,0.2265,0.1765,0.05001,0
0.3067,-1.2461e-06,0,0.0034013,7.4514e-09,86966,-2.1883,1,0.2268,0.1768,0.05001,0
0.3067,-1.2773e-06,0,0.0034004,7.4396e-09,86966,-2.1879,1,0.2271,0.1771,0.05001,0
0.30671,-1.3681e-06,0,0.0033995,7.428e-09,86966,-2.1875,1,0.2274,0.1774,0.05001,0
0.30671,-1.4589e-06,0,0.0033986,7.4164e-09,86966,-2.1872,1,0.2277,0.1777,0.05001,0
0.30671,-1.5497e-06,0,0.0033977,7.4048e-09,86966,-2.1868,1,0.228,0.178,0.05001,0
0.30671,-1.6406e-06,0,0.0033967,7.3932e-09,86966,-2.1865,1,0.2283,0.1783,0.05001,0
0.30672,-1.7314e-06,0,0.0033958,7.3816e-09,86966,-2.1861,1,0.2286,0.1786,0.05001,0
0.30672,-1.8222e-06,0,0.0033949,7.3699e-09,86966,-2.1857,1,0.2289,0.1789,0.05001,0
0.30672,-1.8954e-06,0,0.003394,7.3584e-09,86966,-2.1854,1,0.2292,0.1792,0.05001,0
0.30672,-1.9352e-06,0,0.003393,7.3471e-09,86966,-2.185,1,0.2295,0.1795,0.05001,0
0.30672,-1.975e-06,0,0.0033921,7.3358e-09,86966,-2.1847,1,0.2298,0.1798,0.05001,0
0.30672,-2.0148e-06,0,0.0033912,7.3244e-09,86966,-2.1843,1,0.2301,0.1801,0.05001,0
0.30672,-2.0547e-06,0,0.0033902,7.3131e-09,86966,-2.184,1,0.2304,0.1804,0.05001,0
0.30672,-2.0945e-06,0,0.0033893,7.3017e-09,86966,-2.1836,1,0.2307,0.1807,0.05001,0
0.30673,-2.1343e-06,0,0.0033884,7.2904e-09,86966,-2.1833,1,0.231,0.181,0.05001,0
0.30673,-2.1677e-06,0,0.0033874,7.2791e-09,86966,-2.183,1,0.2313,0.1813,0.05001,0
0.30672,-2.1397e-06,0,0.0033865,7.268e-09,86966,-2.1826,1,0.2316,0.1816,0.05001,0
0.30672,-2.1118e-06,0,0.0033855,7.2569e-09,86966,-2.1823,1,0.2319,0.1819,0.05001,0
0.30672,-2.0838e-06,0,0.0033846,7.2458e-09,86966,-2.182,1,0.2322,0.1822,0.05001,0
0.30672,-2.0559e-06,0,0.0033836,7.2347e-09,86966,-2.1817,1,0.2325,0.1825,0.05001,0
0.30672,-2.0279e-06,0,0.0033827,7.2236e-09,86966,-2.1814,1,0.2328,0.1828,0.05001,0
0.30672,-1.9999e-06,0,0.0033817,7.2125e-09,86966,-2.181,1,0.2331,0.1831,0.05001,0
0.30672,-1.972e-06,0,0.0033808,7.2014e-09,86966,-2.1807,1,0.2334,0.1834,0.05001,0
0.30672,-1.9368e-06,0,0.0033798,7.1904e-09,86966,-2.1804,1,0.2337,0.1837,0.05001,0
0.30671,-1.8997e-06,0,0.0033788,7.1796e-09,86966,-2.1801,1,0.234,0.184,0.05001,0
0.30671,-1.8626e-06,0,0.0033779,7.1687e-09,86966,-2.1798,1,0.2343,0.1843,0.05001,0
0.30671,-1.8255e-06,0,0.0033769,7.1578e-09,86966,-2.1795,1,0.2346,0.1846,0.05001,0
0.3067,-1.7883e-06,0,0.0033759,7.1469e-09,86966,-2.1792,1,0.2349,0.1849,0.05001,0
0.3067,-1.7512e-06,0,0.0033749,7.136e-09,86966,-2.1789,1,0.2352,0.1852,0.05001,0
0.3067,-1.7141e-06,0,0.003374,7.1251e-09,86966,-2.1786,1,0.2355,0.1855,0.05001,0
0.30669,-1.6782e-06,0,0.003373,7.1143e-09,86966,-2.1783,1,0.2358,0.1858,0.05001,0
0.30669,-1.6438e-06,0,0.0033719,7.1036e-09,86966,-2.1781,1,0.2361,0.1861,0.05001,0
0.30668,-1.6093e-06,0,0.0033709,7.0929e-09,86966,-2.1778,1,0.2364,0.1864,0.05001,0
0.30667,-1.5749e-06,0,0.0033699,7.0822e-09,86966,-2.1775,1,0.2367,0.1867,0.05001,0
0.30667,-1.5405e-06,0,0.0033689,7.0715e-09,86966,-2.1772,1,0.237,0.187,0.05001,0
0.30666,-1.5061e-06,0,0.0033679,7.0608e-09,86966,-2.177,1,0.2373,0.1873,0.05001,0
0.30666,-1.4716e-06,0,0.0033669,7.05e-09,86966,-2.1767,1,0.2376,0.1876,0.05001,0
0.30665,-1.4364e-06,0,0.0033659,7.0393e-09,86966,-2.1764,1,0.2379,0.1879,0.05001,0
0.30664,-1.3794e-06,0,0.0033648,7.0289e-09,86966,-2.1762,1,0.2382,0.1882,0.05001,0
0.30663,-1.3223e-06,0,0.0033638,7.0184e-09,86966,-2.1759,1,0.2385,0.1885,0.05001,0
0.30662,-1.2652e-06,0,0.0033628,7.0079e-09,86966,-2.1756,1,0.2388,0.1888,0.05001,0
0.30662,-1.2081e-06,0,0.0033617,6.9975e-09,86966,-2.1754,1,0.2391,0.1891,0.05001,0
0.30661,-1.1511e-06,0,0.0033607,6.987e-09,86966,-2.1751,1,0.2394,0.1894,0.05001,0
0.3066,-1.094e-06,0,0.0033597,6.9765e-09,86966,-2.1749,1,0.2397,0.1897,0.05001,0
0.30659,-1.0369e-06,0,0.0033586,6.9661e-09,86966,-2.1746,1,0.24,0.19,0.05001,0
0.30658,-9.6733e-07,0,0.0033576,6.9558e-09,86966,-2.1744,1,0.2403,0.1903,0.05001,0
0.30657,-8.8855e-07,0,0.0033565,6.9456e-09,86966,-2.1742,1,0.2406,0.1906,0.05001,0
0.30656,-8.0978e-07,0,0.0033555,6.9355e-09,86966,-2.1739,1,0.2409,0.1909,0.05001,0
0.30655,-7.31e-07,0,0.0033544,6.9253e-09,86966,-2.1737,1,0.2412,0.1912,0.05001,0
0.30653,-6.5222e-07,0,0.0033534,6.9152e-09,86966,-2.1735,1,0.2415,0.1915,0.05001,0
0.30652,-5.7345e-07,0,0.0033523,6.905e-09,86966,-2.1732,1,0.2418,0.1918,0.05001,0
0.30651,-4.9467e-07,0,0.0033513,6.8949e-09,86966,-2.173,1,0.2421,0.1921,0.05001,0
0.3065,-4.165e-07,0,0.0033502,6.8848e-09,86966,-2.1728,1,0.2424,0.1924,0.05001,0
0.30649,-3.4648e-07,0,0.0033492,6.875e-09,86966,-2.1725,1,0.2427,0.1927,0.05001,0
0.30647,-2.7646e-07,0,0.0033481,6.8652e-09,86966,-2.1723,1,0.243,0.193,0.05001,0
0.30646,-2.0644e-07,0,0.0033471,6.8555e-09,86966,-2.1721,1,0.2433,0.1933,0.05001,0
0.30645,-1.3641e-07,0,0.003346,6.8457e-09,86966,-2.1719,1,0.2436,0.1936,0.05001,0
0.30643,-6.6389e-08,0,0.003345,6.8359e-09,86966,-2.1717,1,0.2439,0.1939,0.05001,0
0.30642,3.6304e-09,0,0.0033439,6.8262e-09,86966,-2.1715,1,0.2442,0.1942,0.05001,0
0.3064,7.3654e-08,0,0.0033429,6.8164e-09,86966,-2.1713,1,0.2445,0.1945,0.05001,0
0.30639,1.3145e-07,0,0.0033418,6.8068e-09,86966,-2.1711,1,0.2448,0.1948,0.05001,0
0.30638,1.7742e-07,0,0.0033408,6.7974e-09,86966,-2.1709,1,0.2451,0.1951,0.05001,0
0.30636,2.234e-07,0,0.0033397,6.788e-09,86966,-2.1707,1,0.2454,0.1954,0.05001,0
0.30635,2.6937e-07,0,0.0033387,6.7786e-09,86966,-2.1705,1,0.2457,0.1957,0.05001,0
0.30633,3.1534e-07,0,0.0033376,6.7692e-09,86966,-2.1703,1,0.246,0.196,0.05001,0
0.30632,3.6131e-07,0,0.0033366,6.7598e-09,86966,-2.1701,1,0.2463,0.1963,0.05001,0
0.3063,4.0729e-07,0,0.0033355,6.7504e-09,86966,-2.1699,1,0.2466,0.1966,0.05001,0
0.30629,4.5326e-07,0,0.0033345,6.7411e-09,86966,-2.1697,1,0.2469,0.1969,0.05001,0
0.30627,4.8569e-07,0,0.0033334,6.7319e-09,86966,-2.1695,1,0.2472,0.1972,0.05001,0
0.30625,5.1653e-07,0,0.0033324,6.7228e-09,86966,-2.1694,1,0.2475,0.1975,0.05001,0
0.30624,5.4736e-07,0,0.0033313,6.7137e-09,86966,-2.1692,1,0.2478,0.1978,0.05001,0
0.30622,5.782e-07,0,0.0033303,6.7046e-09,86966,-2.169,1,0.2481,0.1981,0.05001,0
0.30621,6.0903e-07,0,0.0033292,6.6954e-09,86966,-2.1688,1,0.2484,0.1984,0.05001,0
0.30619,6.3987e-07,0,0.0033282,6.6863e-09,86966,-2.1687,1,0.2487,0.1987,0.05001,0
0.30617,6.707e-07,0,0.0033271,6.6772e-09,86966,-2.1685,1,0.249,0.199,0.05001,0
0.30616,6.9408e-07,0,0.0033261,6.6681e-09,86966,-2.1683,1,0.2493,0.1993,0.05001,0
0.30614,6.9209e-07,0,0.0033251,6.6593e-09,86966,-2.1682,1,0.2496,0.1996,0.05001,0
0.30612,6.9011e-07,0,0.003324,6.6504e-09,86966,-2.168,1,0.2499,0.1999,0.05001,0
0.30611,6.8812e-07,0,0.003323,6.6415e-09,86966,-2.1679,1,0.2502,0.2002,0.05001,0
0.30609,6.8613e-07,0,0.0033219,6.6326e-09,86966,-2.1677,1,0.2505,0.2005,0.05001,0
0.30608,6.8414e-07,0,0.0033209,6.6237e-09,86966,-2.1676,1,0.2508,0.2008,0.05001,0
0.30606,6.8216e-07,0,0.0033199,6.6149e-09,86966,-2.1674,1,0.2511,0.2011,0.05001,0
0.30604,6.8017e-07,0,0.0033188,6.606e-09,86966,-2.1672,1,0.2514,0.2014,0.05001,0
0.30603,6.8517e-07,0,0.0033178,6.5972e-09,86966,-2.1671,1,0.2517,0.2017,0.05001,0
0.30601,6.9699e-07,0,0.0033167,6.5886e-09,86966,-2.167,1,0.252,0.202,0.05001,0
0.30599,7.088e-07,0,0.0033157,6.5799e-09,86966,-2.1668,1,0.2523,0.2023,0.05001,0
0.30597,7.2061e-07,0,0.0033147,6.5713e-09,86966,-2.1667,1,0.2526,0.2026,0.05001,0
0.30596,7.3243e-07,0,0.0033137,6.5627e-09,86966,-2.1666,1,0.2529,0.2029,0.05001,0
0.30594,7.4424e-07,0,0.0033126,6.554e-09,86966,-2.1664,1,0.2532,0.2032,0.05001,0
0.30592,7.5605e-07,0,0.0033116,6.5454e-09,86966,-2.1663,1,0.2535,0.2035,0.05001,0
0.30591,7.6787e-07,0,0.0033106,6.5368e-09,86966,-2.1661,1,0.2538,0.2038,0.05001,0
0.30589,7.2883e-07,0,0.0033095,6.5283e-09,86966,-2.166,1,0.2541,0.2041,0.05001,0
0.30587,6.7112e-07,0,0.0033085,6.5199e-09,86966,-2.1659,1,0.2544,0.2044,0.05001,0
0.30585,6.1343e-07,0,0.0033075,6.5115e-09,86966,-2.1658,1,0.2547,0.2047,0.05001,0
0.30584,5.5572e-07,0,0.0033065,6.5031e-09,86966,-2.1657,1,0.255,0.205,0.05001,0
0.30582,4.9802e-07,0,0.0033055,6.4947e-09,86966,-2.1656,1,0.2553,0.2053,0.05001,0
0.3058,4.4032e-07,0,0.0033045,6.4863e-09,86966,-2.1654,1,0.2556,0.2056,0.05001,0
0.30578,3.8262e-07,0,0.0033034,6.4779e-09,86966,-2.1653,1,0.2559,0.2059,0.05001,0
0.30577,3.2492e-07,0,0.0033024,6.4695e-09,86966,-2.1652,1,0.2562,0.2062,0.05001,0
0.30575,3.3426e-07,0,0.0033014,6.4613e-09,86966,-2.1651,1,0.2565,0.2065,0.05001,0
0.30573,3.5085e-07,0,0.0033004,6.4532e-09,86966,-2.165,1,0.2568,0.2068,0.05001,0
0.30572,3.6744e-07,0,0.0032994,6.445e-09,86966,-2.1649,1,0.2571,0.2071,0.05001,0
0.3057,3.8402e-07,0,0.0032984,6.4368e-09,86966,-2.1648,1,0.2574,0.2074,0.05001,0
0.30568,4.0061e-07,0,0.0032974,6.4286e-09,86966,-2.1647,1,0.2577,0.2077,0.05001,0
0.30566,4.172e-07,0,0.0032964,6.4205e-09,86966,-2.1646,1,0.258,0.208,0.05001,0
0.30565,4.3378e-07,0,0.0032954,6.4123e-09,86966,-2.1645,1,0.2583,0.2083,0.05001,0
0.30563,4.5004e-07,0,0.0032944,6.4041e-09,86966,-2.1644,1,0.2586,0.2086,0.05001,0
0.30561,4.4901e-07,0,0.0032934,6.3962e-09,86966,-2.1644,1,0.2589,0.2089,0.05001,0
0.30559,4.4799e-07,0,0.0032924,6.3882e-09,86966,-2.1643,1,0.2592,0.2092,0.05001,0
0.30557,4.4696e-07,0,0.0032914,6.3803e-09,86966,-2.1642,1,0.2595,0.2095,0.05001,0
0.30555,4.4593e-07,0,0.0032904,6.3723e-09,86966,-2.1641,1,0.2598,0.2098,0.05001,0
0.30554,4.449e-07,0,0.0032894,6.3644e-09,86966,-2.164,1,0.2601,0.2101,0.05001,0
0.30552,4.4388e-07,0,0.0032884,6.3565e-09,86966,-2.164,1,0.2604,0.2104,0.05001,0
0.3055,4.4285e-07,0,0.0032874,6.3485e-09,86966,-2.1639,1,0.2607,0.2107,0.05001,0
0.30548,4.3839e-07,0,0.0032863,6.3406e-09,86966,-2.1638,1,0.261,0.211,0.05001,0
0.30546,3.9439e-07,0,0.0032853,6.3329e-09,86966,-2.1638,1,0.2613,0.2113,0.05001,0
0.30544,3.5039e-07,0,0.0032843,6.3252e-09,86966,-2.1637,1,0.2616,0.2116,0.05001,0
0.30542,3.0639e-07,0,0.0032833,6.3175e-09,86966,-2.1636,1,0.2619,0.2119,0.05001,0
0.3054,2.6239e-07,0,0.0032823,6.3098e-09,86966,-2.1636,1,0.2622,0.2122,0.05001,0
0.30539,2.1838e-07,0,0.0032813,6.3021e-09,86966,-2.1635,1,0.2625,0.2125,0.05001,0
0.30537,1.7438e-07,0,0.0032803,6.2944e-09,86966,-2.1635,1,0.2628,0.2128,0.05001,0
0.30535,1.3038e-07,0,0.0032793,6.2867e-09,86966,-2.1634,1,0.2631,0.2131,0.05001,0
0.30533,8.1977e-08,0,0.0032783,6.279e-09,86966,-2.1633,1,0.2634,0.2134,0.05001,0
0.30531,-1.3593e-08,0,0.0032773,6.2715e-09,86966,-2.1633,1,0.2637,0.2137,0.05001,0
0.30529,-1.0917e-07,0,0.0032764,6.264e-09,86966,-2.1633,1,0.264,0.214,0.05001,0
0.30527,-2.0474e-07,0,0.0032754,6.2566e-09,86966,-2.1632,1,0.2643,0.2143,0.05001,0
0.30525,-3.0031e-07,0,0.0032744,6.2491e-09,86966,-2.1632,1,0.2646,0.2146,0.05001,0
0.30523,-3.9589e-07,0,0.0032734,6.2416e-09,86966,-2.1631,1,0.2649,0.2149,0.05001,0
0.30521,-4.9146e-07,0,0.0032724,6.2342e-09,86966,-2.1631,1,0.2652,0.2152,0.05001,0
0.30519,-5.8703e-07,0,0.0032714,6.2267e-09,86966,-2.1631,1,0.2655,0.2155,0.05001,0
0.30517,-6.7759e-07,0,0.0032705,6.2192e-09,86966,-2.163,1,0.2658,0.2158,0.05001,0
0.30515,-6.2983e-07,0,0.0032695,6.212e-09,86966,-2.163,1,0.2661,0.2161,0.05001,0
0.30513,-5.8206e-07,0,0.0032685,6.2048e-09,86966,-2.163,1,0.2664,0.2164,0.05001,0
0.30511,-5.343e-07,0,0.0032676,6.1975e-09,86966,-2.163,1,0.2667,0.2167,0.05001,0
0.30509,-4.8653e-07,0,0.0032666,6.1903e-09,86966,-2.1629,1,0.267,0.217,0.05001,0
0.30507,-4.3877e-07,0,0.0032656,6.183e-09,86966,-2.1629,1,0.2673,0.2173,0.05001,0
0.30505,-3.91e-07,0,0.0032647,6.1758e-09,86966,-2.1629,1,0.2676,0.2176,0.05001,0
0.30503,-3.4323e-07,0,0.0032637,6.1685e-09,86966,-2.1629,1,0.2679,0.2179,0.05001,0
0.30501,-2.9547e-07,0,0.0032627,6.1613e-09,86966,-2.1629,1,0.2682,0.2182,0.05001,0
0.30499,-2.125e-07,0,0.0032618,6.1542e-09,86966,-2.1628,1,0.2685,0.2185,0.05001,0
