"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,0,0.01248,0.00248,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01264,0.00264,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0128,0.0028,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01296,0.00296,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01312,0.00312,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01328,0.00328,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01344,0.00344,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0136,0.0036,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01376,0.00376,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01392,0.00392,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01408,0.00408,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01424,0.00424,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0144,0.0044,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01456,0.00456,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01472,0.00472,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01488,0.00488,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01504,0.00504,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0152,0.0052,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01536,0.00536,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01552,0.00552,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01568,0.00568,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01584,0.00584,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.016,0.006,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01616,0.00616,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01632,0.00632,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01648,0.00648,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01664,0.00664,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0168,0.0068,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01696,0.00696,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01712,0.00712,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01728,0.00728,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01744,0.00744,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0176,0.0076,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01776,0.00776,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01792,0.00792,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01808,0.00808,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01824,0.00824,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0184,0.0084,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01856,0.00856,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01872,0.00872,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01888,0.00888,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01904,0.00904,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0192,0.0092,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01936,0.00936,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01952,0.00952,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01968,0.00968,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.01984,0.00984,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02,0.01,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02016,0.01016,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02032,0.01032,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02048,0.01048,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02064,0.01064,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0208,0.0108,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02096,0.01096,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02112,0.01112,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02128,0.01128,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02144,0.01144,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0216,0.0116,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02176,0.01176,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02192,0.01192,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02208,0.01208,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02224,0.01224,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0224,0.0124,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02256,0.01256,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02272,0.01272,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02288,0.01288,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02304,0.01304,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0232,0.0132,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02336,0.01336,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02352,0.01352,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02368,0.01368,0.049,0
